,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Customer_Age,Years_Since_Enrollment
1935,PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,Refuse,No,50,10
1936,Master,Married,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,Refuse,No,68,10
1937,Graduation,Married,53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,Refuse,No,73,10
1938,Master,Widow,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,Refuse,No,73,10
1939,Graduation,Married,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,Refuse,No,42,10
1940,Graduation,Divorced,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,Refuse,No,48,10
1941,Master,Married,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,Refuse,No,64,11
1942,Graduation,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,Refuse,No,34,11
1943,PhD,Single,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,Refuse,No,58,11
1944,PhD,Married,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,Refuse,No,61,11
1945,Master,Married,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,Refuse,No,67,11
1946,Graduation,Married,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,Refuse,No,59,11
1947,PhD,Married,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,Refuse,No,38,11
1948,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,Refuse,No,78,11
1950,Graduation,Married,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,Refuse,No,64,11
1951,Graduation,Married,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,Refuse,No,71,11
1952,Graduation,Married,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,Refuse,No,42,11
1953,Basic,Single,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,Refuse,No,38,12
1954,2n Cycle,Single,33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,Refuse,No,39,12
1955,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,Refuse,No,49,12
1957,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,Accept,No,49,12
1958,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,Refuse,No,68,12
1959,Master,Married,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,Refuse,No,35,10
1960,2n Cycle,Single,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,Refuse,No,61,10
1961,Graduation,Married,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,Refuse,No,71,10
1962,Graduation,Single,81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,Refuse,No,60,11
1963,Graduation,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,Refuse,No,49,11
1965,Graduation,Married,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,Refuse,No,57,11
1966,2n Cycle,Married,70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,Refuse,No,44,11
1967,Master,Married,52247.25135379061,0,0,87,445,37,359,98,28,18,1,2,4,8,1,Refuse,No,51,11
1968,Master,Single,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,Refuse,No,62,11
1969,Graduation,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,Refuse,No,57,11
1970,Graduation,Married,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,Refuse,No,65,11
1971,PhD,Married,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,Refuse,No,50,11
1972,2n Cycle,Married,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,Refuse,No,51,11
1973,Graduation,Divorced,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,Refuse,No,72,11
1974,Graduation,Married,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,Refuse,No,45,11
1975,Graduation,Married,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,Refuse,No,52,11
1976,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,Refuse,No,68,11
1977,2n Cycle,Married,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,Refuse,No,59,11
1978,Graduation,Single,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,Refuse,No,72,12
1979,PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,Refuse,No,71,12
1980,Graduation,Married,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,Refuse,No,50,12
1981,Graduation,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,Accept,No,53,12
1982,Graduation,Married,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,Refuse,No,67,12
1983,Graduation,Married,52247.25135379061,1,1,87,19,4,12,2,2,6,1,1,0,3,5,Refuse,No,66,12
1984,Graduation,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,Refuse,No,39,12
1986,Graduation,Married,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,Refuse,No,62,10
1987,Graduation,Married,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,Refuse,No,36,11
1988,Graduation,Married,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,Refuse,No,72,11
1989,Graduation,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,Refuse,No,66,11
1990,Graduation,Married,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,Refuse,No,50,11
1991,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,Accept,No,62,11
1993,Master,Divorced,59432.0,0,1,88,317,25,265,25,19,12,3,5,3,11,5,Refuse,No,62,11
1994,Graduation,Divorced,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,Refuse,No,73,11
1995,PhD,Married,60631.0,1,1,88,565,6,65,0,6,19,5,9,2,8,7,Refuse,No,49,11
1996,Master,Married,20559.0,1,0,88,13,1,29,3,0,7,2,2,0,3,8,Refuse,No,39,11
1997,Master,Married,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,Refuse,No,68,11
1998,Graduation,Married,73807.0,0,1,88,366,124,156,71,78,54,2,5,5,11,2,Refuse,No,46,11
1999,Master,Married,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,Refuse,No,68,11
2000,Graduation,Married,36807.0,1,1,88,4,2,5,0,0,5,1,1,0,2,6,Refuse,No,70,12
2001,2n Cycle,Married,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,Refuse,No,49,12
2002,PhD,Married,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,Refuse,No,77,10
2003,Graduation,Married,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,Refuse,No,48,10
2004,PhD,Married,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,Refuse,No,46,10
2005,PhD,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,Refuse,No,50,10
2006,PhD,Married,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,Refuse,No,52,11
2007,2n Cycle,Married,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,Refuse,No,64,11
2008,Graduation,Married,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,Refuse,No,59,11
2009,Master,Married,37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,Refuse,No,57,11
2010,PhD,Married,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,Refuse,No,53,11
2011,2n Cycle,Married,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,Refuse,No,62,11
2012,Graduation,Divorced,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,Refuse,No,49,11
2013,Master,Married,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,Refuse,No,48,11
2014,Graduation,Married,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,Refuse,No,56,11
2015,Graduation,Married,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,Refuse,No,57,11
2016,Master,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,Refuse,No,53,11
2017,PhD,Married,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,Refuse,No,59,11
2018,Graduation,Single,18589.0,0,0,89,6,4,25,15,12,13,2,2,1,3,7,Refuse,No,55,11
2019,Graduation,Married,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,Refuse,No,48,12
2020,Basic,Married,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,Refuse,No,73,12
2021,Graduation,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,Accept,No,63,12
2022,PhD,Married,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,Refuse,No,54,10
2023,Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,Refuse,No,56,10
2024,PhD,Single,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,Refuse,No,70,10
2025,PhD,Married,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,Refuse,No,58,10
2026,PhD,Married,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,Refuse,No,66,10
2027,Master,Married,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,Refuse,No,48,10
2028,Master,Widow,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,Refuse,No,80,11
2029,Master,Married,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,Refuse,No,66,11
2030,PhD,Married,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,Refuse,No,74,11
2031,Graduation,Married,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,Refuse,No,70,11
2032,Graduation,Married,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,Refuse,No,69,11
2033,Graduation,Divorced,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,Refuse,No,69,11
2034,Graduation,Married,74854.0,1,2,90,856,59,487,58,29,73,7,2,5,5,5,Refuse,No,54,11
2035,PhD,Married,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,Accept,No,60,12
2036,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,Refuse,No,36,12
2038,Graduation,Single,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,Refuse,No,37,12
2039,Graduation,Married,38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,Refuse,No,52,12
2040,2n Cycle,Divorced,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,Accept,No,53,12
2041,PhD,Married,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,Refuse,No,46,12
2042,PhD,Single,39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,Refuse,No,50,10
2043,Graduation,Divorced,56981.0,0,0,91,908,48,217,32,12,24,1,2,3,13,6,Refuse,No,43,10
2044,Graduation,Married,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,Refuse,No,40,10
2045,Graduation,Married,90000.0,0,0,91,675,144,133,94,192,241,1,4,8,5,1,Refuse,No,40,11
2046,PhD,Married,55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,Refuse,No,71,11
2047,Graduation,Single,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,Refuse,No,35,11
2048,PhD,Single,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,Refuse,No,47,11
2049,Graduation,Married,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,Refuse,No,65,11
2050,PhD,Married,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,Refuse,No,70,11
2051,Master,Married,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,Refuse,No,58,11
2052,2n Cycle,Married,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,Refuse,No,59,11
2054,Graduation,Married,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,Refuse,No,68,11
2055,Graduation,Married,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,Refuse,No,55,11
2056,PhD,Married,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,Refuse,No,68,11
2057,Master,Married,76995.0,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,Refuse,No,75,11
2058,Graduation,Married,38415.0,1,1,91,22,1,13,4,0,4,2,1,0,3,7,Refuse,No,46,11
2059,Graduation,Divorced,22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,Refuse,No,68,12
2060,Graduation,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,Refuse,No,72,10
2062,Graduation,Married,39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,Refuse,No,71,10
2063,PhD,Single,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,Refuse,No,58,11
2064,Graduation,Married,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,Refuse,No,47,11
2065,Master,Divorced,42618.0,1,0,92,76,14,74,13,5,10,2,5,0,4,8,Refuse,No,52,11
2066,PhD,Married,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,Refuse,No,66,11
2067,Graduation,Married,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,Refuse,No,52,11
2068,Graduation,Single,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,Refuse,No,49,11
2069,Master,Married,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,Refuse,No,70,11
2070,Graduation,Single,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,Refuse,No,53,11
2071,Graduation,Married,60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,Refuse,No,50,11
2072,Graduation,Single,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,Refuse,No,55,11
2073,Graduation,Married,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,Refuse,No,56,11
2074,Master,Married,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,Refuse,No,66,11
2075,Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,Refuse,No,33,11
2076,Basic,Married,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,Refuse,No,43,11
2077,Graduation,Widow,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,Refuse,No,73,11
2078,Graduation,Married,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,Refuse,No,59,12
2079,Graduation,Married,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,Refuse,No,58,12
2080,Master,Married,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,Refuse,No,68,12
2081,Graduation,Married,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,Refuse,Yes,70,12
2083,2n Cycle,Married,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,Refuse,No,66,12
2085,2n Cycle,Married,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,Refuse,No,36,12
2086,Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,Refuse,No,63,12
2088,PhD,Married,49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,Refuse,No,53,12
2089,Graduation,Married,27203.0,1,1,92,13,2,21,4,0,24,2,1,1,2,8,Refuse,No,74,12
2090,2n Cycle,Married,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,Refuse,No,36,10
2091,Graduation,Married,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,Refuse,Yes,46,10
2092,Graduation,Married,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,Refuse,No,46,10
2093,Graduation,Married,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,Refuse,No,41,10
2094,Master,Married,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,Refuse,No,64,11
2095,Graduation,Married,48920.0,0,2,93,238,17,68,8,10,6,3,6,2,5,7,Refuse,No,60,11
2096,PhD,Married,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,Refuse,No,77,11
2097,Master,Married,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,Refuse,No,60,11
2098,Graduation,Married,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,Refuse,No,36,11
2099,Master,Single,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,Refuse,No,62,11
2100,Basic,Single,15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,Refuse,No,37,11
2101,Graduation,Married,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,Refuse,No,48,11
2102,Graduation,Married,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,Refuse,No,46,11
2103,Graduation,Married,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,Refuse,No,38,11
2105,2n Cycle,Married,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,Refuse,No,53,12
2106,Master,Single,63972.0,0,1,93,928,63,254,0,12,12,4,5,4,10,4,Refuse,No,60,12
2107,Graduation,Married,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,Refuse,No,67,12
2108,PhD,Married,62010.0,0,1,93,371,22,39,6,0,92,4,6,2,7,5,Refuse,No,52,12
2109,Master,Married,83151.0,0,0,93,407,28,100,120,74,18,1,5,9,4,3,Refuse,No,64,12
2110,Graduation,Married,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,Accept,No,57,12
2111,Graduation,Married,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,Refuse,No,47,10
2112,Graduation,Single,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,Refuse,No,47,10
2113,Master,Married,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,Refuse,No,37,10
2114,Graduation,Single,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,Refuse,No,72,10
2115,PhD,Married,58293.0,1,0,94,173,43,118,46,27,15,5,5,3,6,5,Refuse,No,43,10
2116,Graduation,Married,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,Refuse,No,50,10
2117,Basic,Married,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,Refuse,No,45,11
2119,Master,Single,69882.0,0,0,94,292,127,635,132,127,165,1,3,7,9,1,Refuse,No,59,11
2120,Graduation,Married,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,Refuse,No,65,11
2121,Graduation,Single,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,Refuse,No,39,11
2122,Master,Married,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,Refuse,No,63,11
2123,Master,Single,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,Refuse,No,59,11
2125,Master,Single,91172.0,0,0,94,162,28,818,0,28,56,0,4,3,7,3,Accept,No,34,11
2126,Graduation,Married,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,Refuse,No,57,11
2127,Graduation,Married,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,Refuse,No,54,11
2128,Graduation,Married,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,Refuse,No,37,11
2129,Graduation,Married,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,Refuse,No,45,12
2130,Graduation,Married,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,Refuse,No,47,12
2131,Master,Married,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,Refuse,No,48,12
2132,Graduation,Single,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,Refuse,No,32,12
2133,PhD,Divorced,34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,Refuse,No,47,12
2134,2n Cycle,Married,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,Refuse,No,51,12
2136,Graduation,Single,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,Refuse,No,72,12
2137,Master,Single,73454.0,0,0,95,982,73,351,56,14,175,1,2,4,6,5,Refuse,No,37,10
2138,Graduation,Married,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,Refuse,No,67,11
2139,Graduation,Single,52247.25135379061,0,1,95,264,0,21,12,6,147,3,6,1,5,7,Refuse,No,69,11
2140,Master,Married,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,Refuse,No,44,11
2141,Graduation,Married,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,Refuse,No,71,11
2142,Graduation,Married,40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,Refuse,No,42,11
2143,Graduation,Married,29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,Refuse,No,64,11
2144,Graduation,Married,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,Refuse,No,38,11
2145,Graduation,Married,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,Refuse,No,41,11
2146,Graduation,Single,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,Refuse,No,60,11
2148,Graduation,Divorced,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,Refuse,No,55,11
2149,Graduation,Married,47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,Refuse,No,71,11
2150,Graduation,Single,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,Accept,No,33,11
2151,Graduation,Divorced,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,Refuse,No,46,12
2152,2n Cycle,Married,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,Refuse,No,53,12
2153,Graduation,Divorced,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,Refuse,No,60,12
2154,Graduation,Single,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,Refuse,No,36,12
2156,Graduation,Married,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,Refuse,No,65,10
2157,Master,Married,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,Refuse,No,54,10
2158,Graduation,Single,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,Refuse,No,49,10
2159,Graduation,Married,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,Refuse,No,60,10
2161,Graduation,Married,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,Refuse,No,40,10
2162,Graduation,Married,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,Refuse,No,55,10
2163,Master,Married,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,Refuse,No,64,10
2165,Graduation,Single,52247.25135379061,2,1,96,48,5,48,6,10,7,3,2,1,4,6,Refuse,No,73,10
2166,PhD,Married,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,Refuse,No,59,11
2168,PhD,Married,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,Refuse,No,76,11
2169,Graduation,Married,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,Refuse,No,67,11
2170,Graduation,Married,52247.25135379061,0,1,96,231,65,196,38,71,124,1,6,5,7,4,Refuse,No,61,11
2171,PhD,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,Refuse,No,84,11
2172,Graduation,Married,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,Refuse,No,44,11
2173,2n Cycle,Married,7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,Refuse,No,38,11
2174,2n Cycle,Married,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,Refuse,No,46,11
2175,Graduation,Married,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,Accept,No,59,12
2176,Master,Married,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,Refuse,No,71,12
2177,2n Cycle,Widow,28457.0,0,0,96,24,1,108,29,29,14,1,4,1,4,8,Refuse,No,72,12
2178,PhD,Single,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,Accept,No,52,12
2180,Graduation,Married,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,Refuse,No,60,12
2181,Graduation,Married,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,Refuse,No,71,10
2182,Graduation,Married,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,Refuse,No,60,10
2183,2n Cycle,Married,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,Refuse,No,50,10
2184,Graduation,Married,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,Refuse,No,60,10
2185,Graduation,Divorced,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,Refuse,No,66,10
2186,Graduation,Married,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,Refuse,No,51,11
2187,Graduation,Married,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,Refuse,No,47,11
2188,PhD,Married,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,Refuse,No,46,11
2189,PhD,Widow,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,Refuse,No,59,11
2190,Graduation,Divorced,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,Refuse,No,60,11
2191,PhD,Married,39665.0,1,0,97,127,1,56,0,1,31,3,4,2,3,7,Refuse,No,43,11
2192,Graduation,Married,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,Refuse,No,70,11
2193,Graduation,Married,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,Refuse,No,40,11
2194,Graduation,Married,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,Refuse,No,40,11
2195,PhD,Married,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,Accept,No,57,11
2197,Graduation,Married,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,Refuse,No,66,12
2198,Master,Divorced,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,Refuse,No,56,12
2199,Graduation,Single,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,Refuse,No,60,12
2200,2n Cycle,Single,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,Refuse,No,36,12
2201,PhD,Married,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,Refuse,No,70,10
2202,PhD,Single,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,Refuse,No,61,10
2203,2n Cycle,Married,24683.0,1,0,98,8,4,10,6,7,6,2,2,0,4,5,Refuse,No,34,10
2204,PhD,Married,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,Refuse,No,51,10
2205,PhD,Married,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,Refuse,No,51,10
2206,Graduation,Widow,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,Refuse,No,56,11
2207,Graduation,Married,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,Refuse,No,52,11
2209,2n Cycle,Married,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,Refuse,No,46,11
